module	file	loc	match_count	match_arms_total	avg_match_arms	if_count	if_chain_count	max_branch_depth	fanout	branch_sites_total
db::predicate::runtime::compare::scalar	crates/icydb-core/src/db/predicate/runtime/compare/scalar/mod.rs	74	1	15	15.00	0	0	1	2	1
db::predicate::runtime::compare::scalar::text	crates/icydb-core/src/db/predicate/runtime/compare/scalar/text.rs	100	6	16	2.67	3	3	2	2	9
db::predicate::runtime::compare::value	crates/icydb-core/src/db/predicate/runtime/compare/value.rs	66	3	12	4.00	1	1	1	2	4
db::predicate::runtime	crates/icydb-core/src/db/predicate/runtime/mod.rs	891	18	98	5.44	14	14	2	3	32
db::predicate::semantics	crates/icydb-core/src/db/predicate/semantics.rs	156	8	26	3.25	4	4	2	2	12
db::predicate::simplify	crates/icydb-core/src/db/predicate/simplify.rs	223	8	33	4.12	13	11	2	1	19
db::query::api	crates/icydb-core/src/db/query/api/mod.rs	2	0	0	0.00	0	0	0	0	0
db::query::api::result_ext	crates/icydb-core/src/db/query/api/result_ext.rs	57	2	6	3.00	1	1	1	2	3
db::query::builder::aggregate::boundary	crates/icydb-core/src/db/query/builder/aggregate/boundary.rs	175	8	16	2.00	0	0	1	5	8
db::query::builder::aggregate::explain	crates/icydb-core/src/db/query/builder/aggregate/explain.rs	30	0	0	0.00	0	0	0	1	0
db::query::builder::aggregate::expr	crates/icydb-core/src/db/query/builder/aggregate/expr.rs	143	2	9	4.50	0	0	1	1	2
db::query::builder::aggregate	crates/icydb-core/src/db/query/builder/aggregate/mod.rs	15	0	0	0.00	0	0	0	0	0
db::query::builder::aggregate::strategy::existing_rows	crates/icydb-core/src/db/query/builder/aggregate/strategy/existing_rows.rs	52	0	0	0.00	0	0	0	1	0
db::query::builder::aggregate::strategy	crates/icydb-core/src/db/query/builder/aggregate/strategy/mod.rs	10	0	0	0.00	0	0	0	0	0
db::query::builder::aggregate::strategy::numeric	crates/icydb-core/src/db/query/builder/aggregate/strategy/numeric.rs	106	0	0	0.00	0	0	0	1	0
db::query::builder::aggregate::strategy::order_sensitive	crates/icydb-core/src/db/query/builder/aggregate/strategy/order_sensitive.rs	121	0	0	0.00	0	0	0	1	0
db::query::builder::aggregate::strategy::projection	crates/icydb-core/src/db/query/builder/aggregate/strategy/projection.rs	211	0	0	0.00	0	0	0	1	0
db::query::builder::aggregate::strategy::scalar_terminal	crates/icydb-core/src/db/query/builder/aggregate/strategy/scalar_terminal.rs	94	0	0	0.00	0	0	0	1	0
db::query::builder::field	crates/icydb-core/src/db/query/builder/field.rs	147	0	0	0.00	0	0	0	1	0
db::query::builder	crates/icydb-core/src/db/query/builder/mod.rs	26	0	0	0.00	0	0	0	0	0
db::query::builder::numeric_projection	crates/icydb-core/src/db/query/builder/numeric_projection.rs	237	1	3	3.00	2	2	2	3	3
db::query::builder::scalar_projection	crates/icydb-core/src/db/query/builder/scalar_projection.rs	196	5	40	8.00	3	3	2	2	8
db::query::builder::text_projection	crates/icydb-core/src/db/query/builder/text_projection.rs	174	0	0	0.00	0	0	0	2	0
db::query::explain::access_projection	crates/icydb-core/src/db/query/explain/access_projection.rs	226	0	0	0.00	2	2	1	3	2
db::query::explain::execution	crates/icydb-core/src/db/query/explain/execution.rs	447	6	51	8.50	1	1	1	2	7
db::query::explain::json	crates/icydb-core/src/db/query/explain/json.rs	111	13	26	2.00	1	1	1	1	14
db::query::explain	crates/icydb-core/src/db/query/explain/mod.rs	28	0	0	0.00	0	0	0	0	0
db::query::explain::nodes	crates/icydb-core/src/db/query/explain/nodes/mod.rs	117	4	9	2.25	6	6	3	2	10
db::query::explain::plan	crates/icydb-core/src/db/query/explain/plan.rs	637	13	40	3.08	4	4	2	3	17
db::query::explain::predicate	crates/icydb-core/src/db/query/explain/predicate.rs	66	2	8	4.00	0	0	2	2	2
db::query::explain::projection	crates/icydb-core/src/db/query/explain/projection.rs	17	2	7	3.50	0	0	1	1	2
db::query::explain::render	crates/icydb-core/src/db/query/explain/render.rs	282	1	1	1.00	33	33	2	1	34
db::query::explain::writer	crates/icydb-core/src/db/query/explain/writer.rs	134	1	8	8.00	4	4	1	1	5
db::query::expr::filter	crates/icydb-core/src/db/query/expr/filter.rs	623	4	61	15.25	3	3	2	3	7
db::query::expr	crates/icydb-core/src/db/query/expr/mod.rs	4	0	0	0.00	0	0	0	0	0
db::query::expr::order	crates/icydb-core/src/db/query/expr/order.rs	99	0	0	0.00	0	0	0	1	0
db::query::fingerprint::aggregate_hash	crates/icydb-core/src/db/query/fingerprint/aggregate_hash.rs	72	1	2	2.00	3	3	1	1	4
db::query::fingerprint::fingerprint	crates/icydb-core/src/db/query/fingerprint/fingerprint.rs	47	0	0	0.00	0	0	0	1	0
db::query::fingerprint::hash_parts::access	crates/icydb-core/src/db/query/fingerprint/hash_parts/access.rs	121	0	0	0.00	0	0	0	3	0
db::query::fingerprint::hash_parts::grouping::having	crates/icydb-core/src/db/query/fingerprint/hash_parts/grouping/having.rs	430	7	50	7.14	0	0	1	1	7
db::query::fingerprint::hash_parts::grouping	crates/icydb-core/src/db/query/fingerprint/hash_parts/grouping.rs	248	4	8	2.00	5	5	2	1	9
db::query::fingerprint::hash_parts	crates/icydb-core/src/db/query/fingerprint/hash_parts/mod.rs	329	16	34	2.12	3	3	2	2	19
db::query::fingerprint::hash_parts::profile	crates/icydb-core/src/db/query/fingerprint/hash_parts/profile.rs	311	5	28	5.60	0	0	1	1	5
db::query::fingerprint	crates/icydb-core/src/db/query/fingerprint/mod.rs	20	0	0	0.00	0	0	0	1	0
db::query::fingerprint::projection_hash	crates/icydb-core/src/db/query/fingerprint/projection_hash.rs	238	5	27	5.40	4	4	2	2	9
db::query::fingerprint::shape_signature	crates/icydb-core/src/db/query/fingerprint/shape_signature/mod.rs	46	0	0	0.00	0	0	0	1	0
db::query::fluent::delete	crates/icydb-core/src/db/query/fluent/delete.rs	141	1	3	3.00	1	1	1	3	2
db::query::fluent::load::builder	crates/icydb-core/src/db/query/fluent/load/builder.rs	160	0	0	0.00	0	0	0	4	0
db::query::fluent::load	crates/icydb-core/src/db/query/fluent/load/mod.rs	8	0	0	0.00	0	0	0	0	0
db::query::fluent::load::pagination	crates/icydb-core/src/db/query/fluent/load/pagination.rs	59	0	0	0.00	0	0	0	2	0
db::query::fluent::load::result	crates/icydb-core/src/db/query/fluent/load/result.rs	38	3	6	2.00	0	0	1	2	3
db::query::fluent::load::terminals	crates/icydb-core/src/db/query/fluent/load/terminals.rs	778	0	0	0.00	0	0	0	4	0
db::query::fluent::load::validation	crates/icydb-core/src/db/query/fluent/load/validation.rs	53	0	0	0.00	1	1	1	2	1
db::query::fluent	crates/icydb-core/src/db/query/fluent/mod.rs	2	0	0	0.00	0	0	0	0	0
db::query::intent::cache_key	crates/icydb-core/src/db/query/intent/cache_key.rs	569	12	47	3.92	1	1	1	3	13
db::query::intent::errors	crates/icydb-core/src/db/query/intent/errors/mod.rs	303	8	25	3.12	0	0	1	2	8
db::query::intent::key_access	crates/icydb-core/src/db/query/intent/key_access.rs	37	1	2	2.00	0	0	1	3	1
db::query::intent	crates/icydb-core/src/db/query/intent/mod.rs	21	0	0	0.00	0	0	0	0	0
db::query::intent::model	crates/icydb-core/src/db/query/intent/model.rs	399	0	0	0.00	4	4	1	4	4
db::query::intent::mutation	crates/icydb-core/src/db/query/intent/mutation.rs	169	3	6	2.00	6	6	2	1	9
db::query::intent::policy	crates/icydb-core/src/db/query/intent/policy.rs	32	1	3	3.00	0	0	1	1	1
db::query::intent::query	crates/icydb-core/src/db/query/intent/query.rs	607	2	4	2.00	0	0	1	3	2
db::query::intent::state	crates/icydb-core/src/db/query/intent/state.rs	385	19	42	2.21	3	3	2	1	22
db::query	crates/icydb-core/src/db/query/mod.rs	10	0	0	0.00	0	0	0	0	0
db::query::plan::access_choice::evaluator	crates/icydb-core/src/db/query/plan/access_choice/evaluator/mod.rs	135	2	6	3.00	1	1	1	2	3
db::query::plan::access_choice::evaluator::prefix	crates/icydb-core/src/db/query/plan/access_choice/evaluator/prefix.rs	309	7	21	3.00	19	19	2	3	26
db::query::plan::access_choice::evaluator::range	crates/icydb-core/src/db/query/plan/access_choice/evaluator/range.rs	472	11	30	2.73	38	38	3	2	49
db::query::plan::access_choice::evaluator::ranking	crates/icydb-core/src/db/query/plan/access_choice/evaluator/ranking.rs	192	0	0	0.00	8	8	1	2	8
db::query::plan::access_choice	crates/icydb-core/src/db/query/plan/access_choice/mod.rs	529	5	14	2.80	15	15	2	3	20
db::query::plan::access_choice::model	crates/icydb-core/src/db/query/plan/access_choice/model.rs	283	5	68	13.60	0	0	1	1	5
db::query::plan::access_plan	crates/icydb-core/src/db/query/plan/access_plan.rs	470	8	16	2.00	8	7	2	5	15
db::query::plan::access_planner	crates/icydb-core/src/db/query/plan/access_planner.rs	96	0	0	0.00	2	2	2	3	2
db::query::plan::continuation	crates/icydb-core/src/db/query/plan/continuation.rs	431	1	3	3.00	11	11	1	2	12
db::query::plan::covering	crates/icydb-core/src/db/query/plan/covering/mod.rs	664	7	18	2.57	28	28	2	3	35
db::query::plan::expr::aggregate_input	crates/icydb-core/src/db/query/plan/expr/aggregate_input.rs	233	7	31	4.43	4	4	2	2	11
db::query::plan::expr::ast	crates/icydb-core/src/db/query/plan/expr/ast.rs	729	23	155	6.74	7	7	3	2	30
db::query::plan::expr::canonicalize::case	crates/icydb-core/src/db/query/plan/expr/canonicalize/case.rs	197	5	16	3.20	5	5	2	2	10
db::query::plan::expr::canonicalize	crates/icydb-core/src/db/query/plan/expr/canonicalize/mod.rs	74	0	0	0.00	0	0	0	1	0
db::query::plan::expr::canonicalize::normalize	crates/icydb-core/src/db/query/plan/expr/canonicalize/normalize.rs	463	17	77	4.53	13	13	2	2	30
db::query::plan::expr::canonicalize::truth_admission	crates/icydb-core/src/db/query/plan/expr/canonicalize/truth_admission.rs	221	7	49	7.00	8	8	2	2	15
db::query::plan::expr::compiled_expr::compile	crates/icydb-core/src/db/query/plan/expr/compiled_expr/compile.rs	382	5	35	7.00	5	5	2	2	10
db::query::plan::expr::compiled_expr::evaluate	crates/icydb-core/src/db/query/plan/expr/compiled_expr/evaluate.rs	608	16	83	5.19	9	9	1	2	25
db::query::plan::expr::compiled_expr	crates/icydb-core/src/db/query/plan/expr/compiled_expr/mod.rs	439	4	20	5.00	2	2	1	3	6
db::query::plan::expr::function_semantics::evaluation	crates/icydb-core/src/db/query/plan/expr/function_semantics/evaluation.rs	196	6	25	4.17	6	6	1	3	12
db::query::plan::expr::function_semantics	crates/icydb-core/src/db/query/plan/expr/function_semantics/mod.rs	8	0	0	0.00	0	0	0	0	0
db::query::plan::expr::function_semantics::spec	crates/icydb-core/src/db/query/plan/expr/function_semantics/spec.rs	530	14	121	8.64	3	3	2	2	17
db::query::plan::expr::function_semantics::types	crates/icydb-core/src/db/query/plan/expr/function_semantics/types.rs	165	1	3	3.00	0	0	1	1	1
db::query::plan::expr	crates/icydb-core/src/db/query/plan/expr/mod.rs	82	0	0	0.00	0	0	0	0	0
db::query::plan::expr::path	crates/icydb-core/src/db/query/plan/expr/path.rs	14	0	0	0.00	0	0	0	0	0
db::query::plan::expr::predicate::bridge	crates/icydb-core/src/db/query/plan/expr/predicate/bridge.rs	199	5	26	5.20	0	0	1	2	5
db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	600	20	82	4.10	14	14	2	2	34
db::query::plan::expr::predicate::compiled	crates/icydb-core/src/db/query/plan/expr/predicate/compiled.rs	8	0	0	0.00	0	0	0	1	0
db::query::plan::expr::predicate	crates/icydb-core/src/db/query/plan/expr/predicate/mod.rs	14	0	0	0.00	0	0	0	0	0
db::query::plan::expr::preview	crates/icydb-core/src/db/query/plan/expr/preview.rs	389	25	93	3.72	9	7	2	2	32
db::query::plan::expr::projection	crates/icydb-core/src/db/query/plan/expr/projection.rs	388	7	28	4.00	11	11	2	4	18
db::query::plan::expr::projection_eval	crates/icydb-core/src/db/query/plan/expr/projection_eval.rs	596	23	87	3.78	15	13	2	2	36
db::query::plan::expr::rewrite::affine_numeric	crates/icydb-core/src/db/query/plan/expr/rewrite/affine_numeric.rs	160	5	22	4.40	5	5	2	2	10
db::query::plan::expr::rewrite	crates/icydb-core/src/db/query/plan/expr/rewrite/mod.rs	2	0	0	0.00	0	0	0	0	0
db::query::plan::expr::scalar	crates/icydb-core/src/db/query/plan/expr/scalar.rs	235	1	9	9.00	1	1	1	3	2
db::query::plan::expr::truth_value	crates/icydb-core/src/db/query/plan/expr/truth_value.rs	17	1	3	3.00	0	0	1	1	1
db::query::plan::expr::type_inference::aggregate	crates/icydb-core/src/db/query/plan/expr/type_inference/aggregate.rs	123	4	30	7.50	0	0	2	1	4
db::query::plan::expr::type_inference::binary	crates/icydb-core/src/db/query/plan/expr/type_inference/binary.rs	85	1	4	4.00	8	8	2	1	9
db::query::plan::expr::type_inference::case	crates/icydb-core/src/db/query/plan/expr/type_inference/case.rs	30	0	0	0.00	1	1	1	1	1
db::query::plan::expr::type_inference::coarse	crates/icydb-core/src/db/query/plan/expr/type_inference/coarse.rs	89	2	4	2.00	0	0	1	1	2
db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	280	6	24	4.00	13	12	2	1	18
db::query::plan::expr::type_inference	crates/icydb-core/src/db/query/plan/expr/type_inference/mod.rs	135	4	17	4.25	1	1	3	1	5
db::query::plan::expr::type_inference::source	crates/icydb-core/src/db/query/plan/expr/type_inference/source.rs	115	2	18	9.00	2	2	1	2	4
db::query::plan::expr::type_inference::unify	crates/icydb-core/src/db/query/plan/expr/type_inference/unify.rs	114	3	19	6.33	8	7	2	2	10
db::query::plan::group	crates/icydb-core/src/db/query/plan/group.rs	817	8	26	3.25	7	7	2	2	15
db::query::plan::grouped_layout	crates/icydb-core/src/db/query/plan/grouped_layout.rs	26	0	0	0.00	3	3	1	2	3
db::query::plan::key_item_match	crates/icydb-core/src/db/query/plan/key_item_match.rs	192	9	29	3.22	4	4	2	3	13
db::query::plan::logical_builder	crates/icydb-core/src/db/query/plan/logical_builder.rs	177	2	4	2.00	5	5	2	2	7
db::query::plan	crates/icydb-core/src/db/query/plan/mod.rs	490	3	6	2.00	2	2	1	3	5
db::query::plan::model	crates/icydb-core/src/db/query/plan/model.rs	491	7	33	4.71	9	8	2	2	15
db::query::plan::model_builder	crates/icydb-core/src/db/query/plan/model_builder.rs	56	0	0	0.00	0	0	0	1	0
db::query::plan::order_contract	crates/icydb-core/src/db/query/plan/order_contract.rs	448	3	7	2.33	11	11	2	2	14
db::query::plan::order_term	crates/icydb-core/src/db/query/plan/order_term.rs	43	1	4	4.00	0	0	1	2	1
db::query::plan::pipeline	crates/icydb-core/src/db/query/plan/pipeline.rs	397	3	8	2.67	17	17	2	4	20
db::query::plan::planner::compare	crates/icydb-core/src/db/query/plan/planner/compare.rs	346	8	28	3.50	26	26	3	3	34
db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	352	16	53	3.31	12	11	3	2	27
db::query::plan::planner	crates/icydb-core/src/db/query/plan/planner/mod.rs	309	1	2	2.00	1	1	1	4	2
db::query::plan::planner::order_select	crates/icydb-core/src/db/query/plan/planner/order_select.rs	149	0	0	0.00	11	11	3	3	11
db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	446	4	13	3.25	19	19	2	4	23
db::query::plan::planner::prefix	crates/icydb-core/src/db/query/plan/planner/prefix.rs	242	3	10	3.33	8	8	2	3	11
db::query::plan::planner::range::bounds	crates/icydb-core/src/db/query/plan/planner/range/bounds.rs	112	8	26	3.25	7	7	2	2	15
db::query::plan::planner::range::extract	crates/icydb-core/src/db/query/plan/planner/range/extract.rs	419	11	36	3.27	26	26	3	3	37
db::query::plan::planner::range	crates/icydb-core/src/db/query/plan/planner/range/mod.rs	33	0	0	0.00	0	0	0	2	0
db::query::plan::planner::ranking	crates/icydb-core/src/db/query/plan/planner/ranking.rs	177	1	4	4.00	11	11	1	2	12
db::query::plan::projection	crates/icydb-core/src/db/query/plan/projection.rs	176	9	22	2.44	0	0	2	2	9
db::query::plan::semantics::access_projection	crates/icydb-core/src/db/query/plan/semantics/access_projection.rs	303	4	23	5.75	1	1	1	3	5
db::query::plan::semantics::group_distinct	crates/icydb-core/src/db/query/plan/semantics/group_distinct.rs	261	3	14	4.67	8	8	1	2	11
db::query::plan::semantics::group_having	crates/icydb-core/src/db/query/plan/semantics/group_having.rs	191	6	25	4.17	8	8	2	2	14
db::query::plan::semantics::group_model	crates/icydb-core/src/db/query/plan/semantics/group_model.rs	127	3	6	2.00	2	2	1	2	5
db::query::plan::semantics::grouped_strategy	crates/icydb-core/src/db/query/plan/semantics/grouped_strategy.rs	312	5	19	3.80	10	10	2	1	15
db::query::plan::semantics::identity	crates/icydb-core/src/db/query/plan/semantics/identity.rs	202	6	22	3.67	0	0	1	1	6
db::query::plan::semantics::logical	crates/icydb-core/src/db/query/plan/semantics/logical.rs	779	14	36	2.57	19	19	2	3	33
db::query::plan::semantics	crates/icydb-core/src/db/query/plan/semantics/mod.rs	34	0	0	0.00	0	0	0	0	0
db::query::plan::semantics::pushdown	crates/icydb-core/src/db/query/plan/semantics/pushdown.rs	44	0	0	0.00	0	0	0	1	0
db::query::plan::validate::core	crates/icydb-core/src/db/query/plan/validate/core.rs	148	1	2	2.00	6	6	2	2	7
db::query::plan::validate::cursor_policy	crates/icydb-core/src/db/query/plan/validate/cursor_policy.rs	27	2	6	3.00	0	0	1	1	2
db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	593	2	4	2.00	3	3	1	1	5
db::query::plan::validate::fluent_policy	crates/icydb-core/src/db/query/plan/validate/fluent_policy.rs	27	1	2	2.00	2	2	1	1	3
db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	99	2	6	3.00	3	3	2	1	5
db::query::plan::validate::grouped	crates/icydb-core/src/db/query/plan/validate/grouped/mod.rs	10	0	0	0.00	0	0	0	0	0
db::query::plan::validate::grouped::policy	crates/icydb-core/src/db/query/plan/validate/grouped/policy/mod.rs	103	2	5	2.50	2	2	1	1	4
db::query::plan::validate::grouped::policy::rules	crates/icydb-core/src/db/query/plan/validate/grouped/policy/rules.rs	169	0	0	0.00	2	2	1	1	2
db::query::plan::validate::grouped::projection_expr	crates/icydb-core/src/db/query/plan/validate/grouped/projection_expr/mod.rs	44	0	0	0.00	0	0	0	1	0
db::query::plan::validate::grouped::structure	crates/icydb-core/src/db/query/plan/validate/grouped/structure/mod.rs	170	1	4	4.00	3	3	1	1	4
db::query::plan::validate::intent_policy	crates/icydb-core/src/db/query/plan/validate/intent_policy.rs	41	0	0	0.00	6	6	2	1	6
db::query::plan::validate	crates/icydb-core/src/db/query/plan/validate/mod.rs	37	0	0	0.00	0	0	0	0	0
db::query::plan::validate::order	crates/icydb-core/src/db/query/plan/validate/order.rs	104	0	0	0.00	6	6	1	2	6
db::query::plan::validate::plan_shape	crates/icydb-core/src/db/query/plan/validate/plan_shape.rs	120	1	2	2.00	2	2	1	1	3
db::query::plan::validate::symbols	crates/icydb-core/src/db/query/plan/validate/symbols.rs	65	0	0	0.00	0	0	0	2	0
db::query::predicate	crates/icydb-core/src/db/query/predicate/mod.rs	2	0	0	0.00	0	0	0	0	0
db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	403	4	18	4.50	30	26	2	2	30
db::query::trace	crates/icydb-core/src/db/query/trace.rs	86	0	0	0.00	0	0	0	1	0
db::registry::error	crates/icydb-core/src/db/registry/error.rs	29	1	2	2.00	0	0	1	1	1
db::registry::handle	crates/icydb-core/src/db/registry/handle.rs	84	0	0	0.00	0	0	0	1	0
db::registry	crates/icydb-core/src/db/registry/mod.rs	9	0	0	0.00	0	0	0	0	0
db::registry::readers	crates/icydb-core/src/db/registry/readers.rs	68	0	0	0.00	0	0	0	3	0
db::registry::registry	crates/icydb-core/src/db/registry/registry.rs	63	0	0	0.00	2	2	1	2	2
db::relation::metadata	crates/icydb-core/src/db/relation/metadata.rs	133	1	4	4.00	0	0	1	1	1
db::relation	crates/icydb-core/src/db/relation/mod.rs	116	2	4	2.00	1	1	2	3	3
db::relation::reverse_index	crates/icydb-core/src/db/relation/reverse_index.rs	785	10	31	3.10	15	15	2	4	25
db::relation::save_validate	crates/icydb-core/src/db/relation/save_validate.rs	278	1	3	3.00	6	6	1	5	7
db::relation::validate	crates/icydb-core/src/db/relation/validate.rs	189	0	0	0.00	3	3	1	5	3
db::response::grouped	crates/icydb-core/src/db/response/grouped.rs	105	0	0	0.00	0	0	0	2	0
db::response	crates/icydb-core/src/db/response/mod.rs	218	0	0	0.00	0	0	0	3	0
db::response::paged	crates/icydb-core/src/db/response/paged.rs	104	0	0	0.00	0	0	0	2	0
db::runtime_hooks	crates/icydb-core/src/db/runtime_hooks/mod.rs	150	0	0	0.00	6	6	1	5	6
db::scalar_expr	crates/icydb-core/src/db/scalar_expr.rs	420	24	130	5.42	6	5	2	5	29
db::schema::capabilities	crates/icydb-core/src/db/schema/capabilities.rs	199	3	14	4.67	4	4	2	1	7
db::schema::codec	crates/icydb-core/src/db/schema/codec.rs	783	21	130	6.19	4	4	1	4	25
db::schema::describe	crates/icydb-core/src/db/schema/describe.rs	678	8	65	8.12	7	7	1	2	15
db::schema::errors	crates/icydb-core/src/db/schema/errors.rs	80	0	0	0.00	0	0	0	2	0
db::schema::fingerprint	crates/icydb-core/src/db/schema/fingerprint.rs	192	6	15	2.50	0	0	2	3	6
db::schema::format	crates/icydb-core/src/db/schema/format.rs	57	0	0	0.00	4	4	1	2	4
db::schema::identity	crates/icydb-core/src/db/schema/identity.rs	20	0	0	0.00	0	0	0	0	0
db::schema::info	crates/icydb-core/src/db/schema/info.rs	724	9	19	2.11	8	8	2	3	17
db::schema::integrity	crates/icydb-core/src/db/schema/integrity.rs	285	4	9	2.25	26	26	2	1	30
db::schema::layout	crates/icydb-core/src/db/schema/layout.rs	65	0	0	0.00	0	0	0	1	0
db::schema	crates/icydb-core/src/db/schema/mod.rs	87	0	0	0.00	0	0	0	0	0
db::schema::mutation::field_path::isolated_store	crates/icydb-core/src/db/schema/mutation/field_path/isolated_store.rs	195	0	0	0.00	8	8	1	1	8
db::schema::mutation::field_path	crates/icydb-core/src/db/schema/mutation/field_path/mod.rs	17	0	0	0.00	0	0	0	1	0
db::schema::mutation::field_path::overlay	crates/icydb-core/src/db/schema/mutation/field_path/overlay.rs	175	0	0	0.00	7	7	1	1	7
db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	605	0	0	0.00	14	14	1	1	14
db::schema::mutation::field_path::runner	crates/icydb-core/src/db/schema/mutation/field_path/runner.rs	243	1	3	3.00	1	1	2	1	2
db::schema::mutation::field_path::staged_store	crates/icydb-core/src/db/schema/mutation/field_path/staged_store.rs	450	5	8	1.60	0	0	1	1	5
db::schema::mutation::field_path::staging	crates/icydb-core/src/db/schema/mutation/field_path/staging.rs	234	1	3	3.00	3	3	1	1	4
db::schema::mutation	crates/icydb-core/src/db/schema/mutation/mod.rs	1478	27	93	3.44	29	29	2	3	56
db::schema::mutation::runner	crates/icydb-core/src/db/schema/mutation/runner.rs	562	2	4	2.00	4	4	1	2	6
db::schema::proposal	crates/icydb-core/src/db/schema/proposal.rs	598	7	27	3.86	4	4	2	2	11
db::schema::reconcile	crates/icydb-core/src/db/schema/reconcile.rs	503	13	37	2.85	8	8	3	6	21
db::schema::runtime	crates/icydb-core/src/db/schema/runtime.rs	510	1	3	3.00	7	7	1	3	8
db::schema::snapshot	crates/icydb-core/src/db/schema/snapshot.rs	775	9	42	4.67	2	2	1	4	11
db::schema::store	crates/icydb-core/src/db/schema/store.rs	257	0	0	0.00	6	6	1	4	6
db::schema::transition	crates/icydb-core/src/db/schema/transition.rs	556	1	4	4.00	32	32	2	2	33
db::schema::types	crates/icydb-core/src/db/schema/types.rs	321	20	96	4.80	1	1	3	5	21
db::session	crates/icydb-core/src/db/session/mod.rs	403	1	2	2.00	2	2	1	6	3
db::session::query::cache	crates/icydb-core/src/db/session/query/cache.rs	440	1	2	2.00	11	11	1	3	12
db::session::query::diagnostics	crates/icydb-core/src/db/session/query/diagnostics.rs	243	1	5	5.00	0	0	1	2	1
db::session::query::execution	crates/icydb-core/src/db/session/query/execution.rs	236	7	15	2.14	6	6	2	3	13
db::session::query::explain	crates/icydb-core/src/db/session/query/explain.rs	189	2	5	2.50	0	0	1	2	2
db::session::query::fluent	crates/icydb-core/src/db/session/query/fluent.rs	479	0	0	0.00	0	0	0	4	0
db::session::query	crates/icydb-core/src/db/session/query/mod.rs	22	0	0	0.00	0	0	0	0	0
db::session::query::paging	crates/icydb-core/src/db/session/query/paging.rs	97	0	0	0.00	0	0	0	3	0
db::session::query::planning	crates/icydb-core/src/db/session/query/planning.rs	27	0	0	0.00	0	0	0	2	0
db::session::response::grouped	crates/icydb-core/src/db/session/response/grouped.rs	42	0	0	0.00	0	0	0	1	0
db::session::response	crates/icydb-core/src/db/session/response/mod.rs	5	0	0	0.00	0	0	0	0	0
db::session::response::scalar	crates/icydb-core/src/db/session/response/scalar.rs	33	0	0	0.00	0	0	0	2	0
db::session::sql::attribution	crates/icydb-core/src/db/session/sql/attribution.rs	146	0	0	0.00	1	1	1	1	1
db::session::sql::cache	crates/icydb-core/src/db/session/sql/cache.rs	265	0	0	0.00	4	4	1	3	4
db::session::sql::compile::artifacts	crates/icydb-core/src/db/session/sql/compile/artifacts.rs	177	1	5	5.00	0	0	1	1	1
db::session::sql::compile::core	crates/icydb-core/src/db/session/sql/compile/core.rs	324	1	9	9.00	1	1	1	3	2
db::session::sql::compile	crates/icydb-core/src/db/session/sql/compile/mod.rs	6	0	0	0.00	0	0	0	0	0
db::session::sql::compile_cache	crates/icydb-core/src/db/session/sql/compile_cache.rs	189	3	6	2.00	2	2	1	3	5
db::session::sql::compiled	crates/icydb-core/src/db/session/sql/compiled.rs	46	0	0	0.00	0	0	0	1	0
db::session::sql::execute::explain	crates/icydb-core/src/db/session/sql/execute/explain.rs	342	4	17	4.25	6	6	2	2	10
db::session::sql::execute::global_aggregate	crates/icydb-core/src/db/session/sql/execute/global_aggregate.rs	99	1	7	7.00	0	0	1	2	1
db::session::sql::execute	crates/icydb-core/src/db/session/sql/execute/mod.rs	621	6	30	5.00	7	7	2	4	13
db::session::sql::execute::write	crates/icydb-core/src/db/session/sql/execute/write.rs	663	6	12	2.00	23	22	3	7	28
db::session::sql::execute::write_returning	crates/icydb-core/src/db/session/sql/execute/write_returning.rs	222	2	5	2.50	8	8	1	3	10
db::session::sql	crates/icydb-core/src/db/session/sql/mod.rs	315	1	10	10.00	0	0	1	2	1
db::session::sql::projection::labels	crates/icydb-core/src/db/session/sql/projection/labels.rs	110	3	7	2.33	6	5	3	2	8
db::session::sql::projection	crates/icydb-core/src/db/session/sql/projection/mod.rs	20	0	0	0.00	0	0	0	1	0
db::session::sql::projection::payload	crates/icydb-core/src/db/session/sql/projection/payload.rs	78	0	0	0.00	0	0	0	2	0
db::session::sql::projection::runtime::materialize	crates/icydb-core/src/db/session/sql/projection/runtime/materialize.rs	123	0	0	0.00	1	1	1	0	1
db::session::sql::projection::runtime	crates/icydb-core/src/db/session/sql/projection/runtime/mod.rs	79	0	0	0.00	0	0	0	4	0
db::session::sql::result	crates/icydb-core/src/db/session/sql/result.rs	30	0	0	0.00	0	0	0	2	0
db::session::write	crates/icydb-core/src/db/session/write.rs	251	0	0	0.00	5	5	1	4	5
db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	124	2	16	8.00	3	3	1	1	5
