module	file	loc	match_count	match_arms_total	avg_match_arms	if_count	if_chain_count	max_branch_depth	fanout	branch_sites_total
db::predicate::runtime::compare::scalar::text	crates/icydb-core/src/db/predicate/runtime/compare/scalar/text.rs	103	7	16	2.29	4	4	0	1	11
db::predicate::runtime::compare::value	crates/icydb-core/src/db/predicate/runtime/compare/value.rs	73	3	12	4.00	1	1	0	1	4
db::predicate::runtime	crates/icydb-core/src/db/predicate/runtime/mod.rs	997	18	98	5.44	14	14	0	3	32
db::predicate::semantics	crates/icydb-core/src/db/predicate/semantics.rs	176	8	26	3.25	4	4	0	1	12
db::predicate::simplify	crates/icydb-core/src/db/predicate/simplify.rs	245	8	33	4.12	13	13	0	1	21
db::query::api	crates/icydb-core/src/db/query/api/mod.rs	7	0	0	0.00	0	0	0	0	0
db::query::api::result_ext	crates/icydb-core/src/db/query/api/result_ext.rs	82	2	6	3.00	1	1	0	2	3
db::query::builder::aggregate::boundary	crates/icydb-core/src/db/query/builder/aggregate/boundary.rs	227	8	16	2.00	0	0	0	1	8
db::query::builder::aggregate::explain	crates/icydb-core/src/db/query/builder/aggregate/explain.rs	61	0	0	0.00	1	1	0	1	1
db::query::builder::aggregate::expr	crates/icydb-core/src/db/query/builder/aggregate/expr.rs	174	2	9	4.50	2	2	0	1	4
db::query::builder::aggregate	crates/icydb-core/src/db/query/builder/aggregate/mod.rs	25	0	0	0.00	0	0	0	0	0
db::query::builder::aggregate::strategy::existing_rows	crates/icydb-core/src/db/query/builder/aggregate/strategy/existing_rows.rs	72	0	0	0.00	0	0	0	2	0
db::query::builder::aggregate::strategy	crates/icydb-core/src/db/query/builder/aggregate/strategy/mod.rs	10	0	0	0.00	0	0	0	0	0
db::query::builder::aggregate::strategy::numeric	crates/icydb-core/src/db/query/builder/aggregate/strategy/numeric.rs	142	0	0	0.00	0	0	0	1	0
db::query::builder::aggregate::strategy::order_sensitive	crates/icydb-core/src/db/query/builder/aggregate/strategy/order_sensitive.rs	168	0	0	0.00	0	0	0	2	0
db::query::builder::aggregate::strategy::projection	crates/icydb-core/src/db/query/builder/aggregate/strategy/projection.rs	270	0	0	0.00	0	0	0	1	0
db::query::builder::aggregate::strategy::scalar_terminal	crates/icydb-core/src/db/query/builder/aggregate/strategy/scalar_terminal.rs	130	0	0	0.00	0	0	0	1	0
db::query::builder::field	crates/icydb-core/src/db/query/builder/field.rs	244	4	0	0.00	0	0	0	1	4
db::query::builder	crates/icydb-core/src/db/query/builder/mod.rs	30	0	0	0.00	0	0	0	0	0
db::query::builder::numeric_projection	crates/icydb-core/src/db/query/builder/numeric_projection.rs	289	1	3	3.00	2	2	0	1	3
db::query::builder::scalar_projection	crates/icydb-core/src/db/query/builder/scalar_projection.rs	228	5	40	8.00	3	3	0	1	8
db::query::builder::text_projection	crates/icydb-core/src/db/query/builder/text_projection.rs	225	0	0	0.00	0	0	0	2	0
db::query::explain::access_projection	crates/icydb-core/src/db/query/explain/access_projection.rs	269	1	0	0.00	2	2	0	2	3
db::query::explain::execution	crates/icydb-core/src/db/query/explain/execution.rs	573	6	51	8.50	1	1	0	2	7
db::query::explain::json	crates/icydb-core/src/db/query/explain/json.rs	116	13	26	2.00	1	1	0	1	14
db::query::explain	crates/icydb-core/src/db/query/explain/mod.rs	35	0	0	0.00	0	0	0	0	0
db::query::explain::nodes	crates/icydb-core/src/db/query/explain/nodes/mod.rs	121	4	9	2.25	6	6	0	1	10
db::query::explain::plan	crates/icydb-core/src/db/query/explain/plan.rs	755	14	42	3.00	4	4	0	1	18
db::query::explain::predicate	crates/icydb-core/src/db/query/explain/predicate.rs	83	2	8	4.00	0	0	0	1	2
db::query::explain::projection	crates/icydb-core/src/db/query/explain/projection.rs	32	2	7	3.50	0	0	0	1	2
db::query::explain::render	crates/icydb-core/src/db/query/explain/render.rs	299	1	1	1.00	33	33	0	2	34
db::query::explain::writer	crates/icydb-core/src/db/query/explain/writer.rs	146	1	8	8.00	4	4	0	1	5
db::query::expr::filter	crates/icydb-core/src/db/query/expr/filter.rs	840	17	79	4.65	4	4	0	2	21
db::query::expr	crates/icydb-core/src/db/query/expr/mod.rs	8	0	0	0.00	0	0	0	0	0
db::query::expr::order	crates/icydb-core/src/db/query/expr/order.rs	130	0	0	0.00	0	0	0	1	0
db::query::fingerprint::aggregate_hash	crates/icydb-core/src/db/query/fingerprint/aggregate_hash.rs	273	1	2	2.00	3	3	0	2	4
db::query::fingerprint::fingerprint	crates/icydb-core/src/db/query/fingerprint/fingerprint.rs	60	0	0	0.00	0	0	0	1	0
db::query::fingerprint::hash_parts::access	crates/icydb-core/src/db/query/fingerprint/hash_parts/access.rs	131	0	0	0.00	0	0	0	1	0
db::query::fingerprint::hash_parts::grouping	crates/icydb-core/src/db/query/fingerprint/hash_parts/grouping.rs	276	4	8	2.00	5	5	0	2	9
db::query::fingerprint::hash_parts::grouping::having	crates/icydb-core/src/db/query/fingerprint/hash_parts/grouping/having.rs	431	7	50	7.14	0	0	0	1	7
db::query::fingerprint::hash_parts	crates/icydb-core/src/db/query/fingerprint/hash_parts/mod.rs	388	16	34	2.12	3	3	0	1	19
db::query::fingerprint::hash_parts::profile	crates/icydb-core/src/db/query/fingerprint/hash_parts/profile.rs	326	6	28	4.67	0	0	0	2	6
db::query::fingerprint	crates/icydb-core/src/db/query/fingerprint/mod.rs	27	0	0	0.00	0	0	0	1	0
db::query::fingerprint::projection_hash	crates/icydb-core/src/db/query/fingerprint/projection_hash.rs	560	5	27	5.40	4	4	0	9	9
db::query::fingerprint::shape_signature	crates/icydb-core/src/db/query/fingerprint/shape_signature/mod.rs	72	0	0	0.00	0	0	0	1	0
db::query::fluent::delete	crates/icydb-core/src/db/query/fluent/delete.rs	195	1	3	3.00	1	1	0	1	2
db::query::fluent::load::builder	crates/icydb-core/src/db/query/fluent/load/builder.rs	222	0	0	0.00	0	0	0	1	0
db::query::fluent::load	crates/icydb-core/src/db/query/fluent/load/mod.rs	12	0	0	0.00	0	0	0	0	0
db::query::fluent::load::pagination	crates/icydb-core/src/db/query/fluent/load/pagination.rs	104	0	0	0.00	0	0	0	1	0
db::query::fluent::load::result	crates/icydb-core/src/db/query/fluent/load/result.rs	49	3	6	2.00	0	0	0	1	3
db::query::fluent::load::terminals	crates/icydb-core/src/db/query/fluent/load/terminals.rs	944	1	2	2.00	8	8	0	1	9
db::query::fluent::load::validation	crates/icydb-core/src/db/query/fluent/load/validation.rs	61	0	0	0.00	1	1	0	1	1
db::query::fluent	crates/icydb-core/src/db/query/fluent/mod.rs	6	0	0	0.00	0	0	0	0	0
db::query::intent::cache_key	crates/icydb-core/src/db/query/intent/cache_key.rs	650	12	47	3.92	1	1	0	3	13
db::query::intent::errors	crates/icydb-core/src/db/query/intent/errors/mod.rs	360	8	25	3.12	0	0	0	2	8
db::query::intent::key_access	crates/icydb-core/src/db/query/intent/key_access.rs	59	1	2	2.00	0	0	0	1	1
db::query::intent	crates/icydb-core/src/db/query/intent/mod.rs	25	0	0	0.00	0	0	0	0	0
db::query::intent::model	crates/icydb-core/src/db/query/intent/model.rs	449	0	0	0.00	4	4	0	2	4
db::query::intent::mutation	crates/icydb-core/src/db/query/intent/mutation.rs	205	3	6	2.00	6	6	0	2	9
db::query::intent::policy	crates/icydb-core/src/db/query/intent/policy.rs	37	1	3	3.00	0	0	0	1	1
db::query::intent::query	crates/icydb-core/src/db/query/intent/query.rs	724	2	4	2.00	0	0	0	2	2
db::query::intent::state	crates/icydb-core/src/db/query/intent/state.rs	642	20	42	2.10	4	4	0	2	24
db::query	crates/icydb-core/src/db/query/mod.rs	13	0	0	0.00	0	0	0	0	0
db::query::plan::access_choice::evaluator	crates/icydb-core/src/db/query/plan/access_choice/evaluator/mod.rs	128	2	6	3.00	1	1	0	1	3
db::query::plan::access_choice::evaluator::prefix	crates/icydb-core/src/db/query/plan/access_choice/evaluator/prefix.rs	265	5	13	2.60	19	19	0	1	24
db::query::plan::access_choice::evaluator::range	crates/icydb-core/src/db/query/plan/access_choice/evaluator/range.rs	416	10	26	2.60	34	34	0	1	44
db::query::plan::access_choice::evaluator::ranking	crates/icydb-core/src/db/query/plan/access_choice/evaluator/ranking.rs	201	0	0	0.00	8	8	0	2	8
db::query::plan::access_choice	crates/icydb-core/src/db/query/plan/access_choice/mod.rs	466	6	16	2.67	15	15	0	1	21
db::query::plan::access_choice::model	crates/icydb-core/src/db/query/plan/access_choice/model.rs	354	5	68	13.60	0	0	0	1	5
db::query::plan::access_plan	crates/icydb-core/src/db/query/plan/access_plan.rs	557	8	16	2.00	7	7	0	3	15
db::query::plan::access_planner	crates/icydb-core/src/db/query/plan/access_planner.rs	117	0	0	0.00	3	3	0	1	3
db::query::plan::continuation	crates/icydb-core/src/db/query/plan/continuation.rs	517	1	3	3.00	12	12	0	1	13
db::query::plan::covering	crates/icydb-core/src/db/query/plan/covering/mod.rs	835	6	14	2.33	28	28	0	2	34
db::query::plan::expr::aggregate_input	crates/icydb-core/src/db/query/plan/expr/aggregate_input.rs	261	7	31	4.43	4	4	0	1	11
db::query::plan::expr::ast	crates/icydb-core/src/db/query/plan/expr/ast.rs	843	23	155	6.74	7	7	0	1	30
db::query::plan::expr::canonicalize::case	crates/icydb-core/src/db/query/plan/expr/canonicalize/case.rs	231	8	16	2.00	5	5	0	1	13
db::query::plan::expr::canonicalize	crates/icydb-core/src/db/query/plan/expr/canonicalize/mod.rs	126	0	0	0.00	0	0	0	2	0
db::query::plan::expr::canonicalize::normalize	crates/icydb-core/src/db/query/plan/expr/canonicalize/normalize.rs	492	17	77	4.53	13	13	0	1	30
db::query::plan::expr::canonicalize::truth_admission	crates/icydb-core/src/db/query/plan/expr/canonicalize/truth_admission.rs	258	7	49	7.00	8	8	0	1	15
db::query::plan::expr::compiled_expr::compile	crates/icydb-core/src/db/query/plan/expr/compiled_expr/compile.rs	432	5	35	7.00	5	5	0	2	10
db::query::plan::expr::compiled_expr::evaluate	crates/icydb-core/src/db/query/plan/expr/compiled_expr/evaluate.rs	651	16	83	5.19	9	9	0	1	25
db::query::plan::expr::compiled_expr	crates/icydb-core/src/db/query/plan/expr/compiled_expr/mod.rs	513	4	20	5.00	2	2	0	1	6
db::query::plan::expr::function_semantics::evaluation	crates/icydb-core/src/db/query/plan/expr/function_semantics/evaluation.rs	219	6	25	4.17	7	7	0	1	13
db::query::plan::expr::function_semantics	crates/icydb-core/src/db/query/plan/expr/function_semantics/mod.rs	12	0	0	0.00	0	0	0	0	0
db::query::plan::expr::function_semantics::spec	crates/icydb-core/src/db/query/plan/expr/function_semantics/spec.rs	583	14	121	8.64	6	6	0	1	20
db::query::plan::expr::function_semantics::types	crates/icydb-core/src/db/query/plan/expr/function_semantics/types.rs	293	1	3	3.00	0	0	0	1	1
db::query::plan::expr	crates/icydb-core/src/db/query/plan/expr/mod.rs	149	0	0	0.00	0	0	0	0	0
db::query::plan::expr::path	crates/icydb-core/src/db/query/plan/expr/path.rs	29	0	0	0.00	0	0	0	0	0
db::query::plan::expr::predicate::bridge	crates/icydb-core/src/db/query/plan/expr/predicate/bridge.rs	237	5	26	5.20	0	0	0	2	5
db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	690	20	82	4.10	14	14	0	1	34
db::query::plan::expr::predicate::compiled	crates/icydb-core/src/db/query/plan/expr/predicate/compiled.rs	21	0	0	0.00	0	0	0	1	0
db::query::plan::expr::predicate	crates/icydb-core/src/db/query/plan/expr/predicate/mod.rs	18	0	0	0.00	0	0	0	0	0
db::query::plan::expr::preview	crates/icydb-core/src/db/query/plan/expr/preview.rs	444	25	93	3.72	9	9	0	1	34
db::query::plan::expr::projection	crates/icydb-core/src/db/query/plan/expr/projection.rs	593	7	28	4.00	11	11	0	2	18
db::query::plan::expr::projection_eval	crates/icydb-core/src/db/query/plan/expr/projection_eval.rs	621	23	87	3.78	15	15	0	1	38
db::query::plan::expr::rewrite::affine_numeric	crates/icydb-core/src/db/query/plan/expr/rewrite/affine_numeric.rs	173	5	22	4.40	5	5	0	1	10
db::query::plan::expr::rewrite	crates/icydb-core/src/db/query/plan/expr/rewrite/mod.rs	2	0	0	0.00	0	0	0	0	0
db::query::plan::expr::scalar	crates/icydb-core/src/db/query/plan/expr/scalar.rs	409	2	9	4.50	1	1	0	6	3
db::query::plan::expr::truth_value	crates/icydb-core/src/db/query/plan/expr/truth_value.rs	40	1	3	3.00	0	0	0	1	1
db::query::plan::expr::type_inference::aggregate	crates/icydb-core/src/db/query/plan/expr/type_inference/aggregate.rs	124	4	30	7.50	0	0	0	1	4
db::query::plan::expr::type_inference::binary	crates/icydb-core/src/db/query/plan/expr/type_inference/binary.rs	87	1	4	4.00	8	8	0	1	9
db::query::plan::expr::type_inference::case	crates/icydb-core/src/db/query/plan/expr/type_inference/case.rs	30	0	0	0.00	1	1	0	1	1
db::query::plan::expr::type_inference::coarse	crates/icydb-core/src/db/query/plan/expr/type_inference/coarse.rs	104	2	4	2.00	0	0	0	1	2
db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	282	6	24	4.00	13	13	0	1	19
db::query::plan::expr::type_inference	crates/icydb-core/src/db/query/plan/expr/type_inference/mod.rs	173	4	17	4.25	1	1	0	1	5
db::query::plan::expr::type_inference::source	crates/icydb-core/src/db/query/plan/expr/type_inference/source.rs	115	2	18	9.00	2	2	0	1	4
db::query::plan::expr::type_inference::unify	crates/icydb-core/src/db/query/plan/expr/type_inference/unify.rs	114	3	19	6.33	8	8	0	1	11
db::query::plan::group	crates/icydb-core/src/db/query/plan/group.rs	971	8	26	3.25	11	11	0	1	19
db::query::plan::grouped_layout	crates/icydb-core/src/db/query/plan/grouped_layout.rs	31	0	0	0.00	3	3	0	1	3
db::query::plan::key_item_match	crates/icydb-core/src/db/query/plan/key_item_match.rs	255	7	12	1.71	7	7	0	2	14
db::query::plan::logical_builder	crates/icydb-core/src/db/query/plan/logical_builder.rs	213	2	4	2.00	5	5	0	1	7
db::query::plan	crates/icydb-core/src/db/query/plan/mod.rs	424	2	4	2.00	3	3	0	1	5
db::query::plan::model	crates/icydb-core/src/db/query/plan/model.rs	713	7	33	4.71	11	11	0	1	18
db::query::plan::model_builder	crates/icydb-core/src/db/query/plan/model_builder.rs	67	0	0	0.00	0	0	0	1	0
db::query::plan::order_contract	crates/icydb-core/src/db/query/plan/order_contract.rs	538	11	7	0.64	12	12	0	1	23
db::query::plan::order_term	crates/icydb-core/src/db/query/plan/order_term.rs	26	1	2	2.00	0	0	0	1	1
db::query::plan::pipeline	crates/icydb-core/src/db/query/plan/pipeline.rs	459	3	8	2.67	16	16	0	1	19
db::query::plan::planner::compare	crates/icydb-core/src/db/query/plan/planner/compare.rs	334	7	24	3.43	22	22	0	1	29
db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	431	16	53	3.31	17	17	0	1	33
db::query::plan::planner	crates/icydb-core/src/db/query/plan/planner/mod.rs	297	3	2	0.67	1	1	0	1	4
db::query::plan::planner::order_select	crates/icydb-core/src/db/query/plan/planner/order_select.rs	149	0	0	0.00	11	11	0	1	11
db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	479	4	13	3.25	20	20	0	1	24
db::query::plan::planner::prefix	crates/icydb-core/src/db/query/plan/planner/prefix.rs	238	3	8	2.67	8	8	0	1	11
db::query::plan::planner::range::bounds	crates/icydb-core/src/db/query/plan/planner/range/bounds.rs	115	8	26	3.25	7	7	0	1	15
db::query::plan::planner::range::extract	crates/icydb-core/src/db/query/plan/planner/range/extract.rs	372	10	30	3.00	22	22	0	1	32
db::query::plan::planner::range	crates/icydb-core/src/db/query/plan/planner/range/mod.rs	52	0	0	0.00	0	0	0	1	0
db::query::plan::planner::ranking	crates/icydb-core/src/db/query/plan/planner/ranking.rs	187	2	4	2.00	11	11	0	1	13
db::query::plan::projection	crates/icydb-core/src/db/query/plan/projection.rs	198	9	22	2.44	0	0	0	1	9
db::query::plan::semantics::access_projection	crates/icydb-core/src/db/query/plan/semantics/access_projection.rs	609	3	19	6.33	1	1	0	2	4
db::query::plan::semantics::group_distinct	crates/icydb-core/src/db/query/plan/semantics/group_distinct.rs	315	3	14	4.67	8	8	0	2	11
db::query::plan::semantics::group_having	crates/icydb-core/src/db/query/plan/semantics/group_having.rs	210	6	25	4.17	8	8	0	3	14
db::query::plan::semantics::group_model	crates/icydb-core/src/db/query/plan/semantics/group_model.rs	150	3	6	2.00	4	4	0	1	7
db::query::plan::semantics::grouped_strategy	crates/icydb-core/src/db/query/plan/semantics/grouped_strategy.rs	386	5	19	3.80	10	10	0	1	15
db::query::plan::semantics::identity	crates/icydb-core/src/db/query/plan/semantics/identity.rs	235	6	22	3.67	1	1	0	1	7
db::query::plan::semantics::logical	crates/icydb-core/src/db/query/plan/semantics/logical.rs	850	13	31	2.38	23	23	0	1	36
db::query::plan::semantics	crates/icydb-core/src/db/query/plan/semantics/mod.rs	38	0	0	0.00	0	0	0	0	0
db::query::plan::semantics::pushdown	crates/icydb-core/src/db/query/plan/semantics/pushdown.rs	61	0	0	0.00	0	0	0	1	0
db::query::plan::validate::core	crates/icydb-core/src/db/query/plan/validate/core.rs	169	1	2	2.00	6	6	0	1	7
db::query::plan::validate::cursor_policy	crates/icydb-core/src/db/query/plan/validate/cursor_policy.rs	33	2	6	3.00	0	0	0	1	2
db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	760	2	4	2.00	3	3	0	1	5
db::query::plan::validate::fluent_policy	crates/icydb-core/src/db/query/plan/validate/fluent_policy.rs	35	1	2	2.00	2	2	0	1	3
db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	126	2	6	3.00	3	3	0	1	5
db::query::plan::validate::grouped	crates/icydb-core/src/db/query/plan/validate/grouped/mod.rs	14	0	0	0.00	0	0	0	0	0
db::query::plan::validate::grouped::policy	crates/icydb-core/src/db/query/plan/validate/grouped/policy/mod.rs	116	2	5	2.50	2	2	0	2	4
db::query::plan::validate::grouped::policy::rules	crates/icydb-core/src/db/query/plan/validate/grouped/policy/rules.rs	179	0	0	0.00	2	2	0	1	2
db::query::plan::validate::grouped::projection_expr	crates/icydb-core/src/db/query/plan/validate/grouped/projection_expr/mod.rs	50	0	0	0.00	0	0	0	1	0
db::query::plan::validate::grouped::structure	crates/icydb-core/src/db/query/plan/validate/grouped/structure/mod.rs	179	1	4	4.00	3	3	0	1	4
db::query::plan::validate::intent_policy	crates/icydb-core/src/db/query/plan/validate/intent_policy.rs	56	0	0	0.00	7	7	0	1	7
db::query::plan::validate	crates/icydb-core/src/db/query/plan/validate/mod.rs	50	0	0	0.00	0	0	0	0	0
db::query::plan::validate::order	crates/icydb-core/src/db/query/plan/validate/order.rs	107	0	0	0.00	5	5	0	1	5
db::query::plan::validate::plan_shape	crates/icydb-core/src/db/query/plan/validate/plan_shape.rs	144	1	2	2.00	2	2	0	1	3
db::query::plan::validate::symbols	crates/icydb-core/src/db/query/plan/validate/symbols.rs	78	0	0	0.00	0	0	0	1	0
db::query::predicate	crates/icydb-core/src/db/query/predicate/mod.rs	6	0	0	0.00	0	0	0	0	0
db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	422	7	18	2.57	30	30	0	1	37
db::query::trace	crates/icydb-core/src/db/query/trace.rs	129	1	0	0.00	0	0	0	1	1
db::registry::error	crates/icydb-core/src/db/registry/error.rs	37	1	2	2.00	0	0	0	1	1
db::registry::handle	crates/icydb-core/src/db/registry/handle.rs	105	0	0	0.00	0	0	0	1	0
db::registry	crates/icydb-core/src/db/registry/mod.rs	13	0	0	0.00	0	0	0	0	0
db::registry::readers	crates/icydb-core/src/db/registry/readers.rs	70	0	0	0.00	0	0	0	1	0
db::registry::registry	crates/icydb-core/src/db/registry/registry.rs	81	0	0	0.00	2	2	0	1	2
db::relation::metadata	crates/icydb-core/src/db/relation/metadata.rs	173	2	4	2.00	2	2	0	1	4
db::relation	crates/icydb-core/src/db/relation/mod.rs	146	2	4	2.00	1	1	0	1	3
db::relation::reverse_index	crates/icydb-core/src/db/relation/reverse_index.rs	873	11	31	2.82	15	15	0	1	26
db::relation::save_validate	crates/icydb-core/src/db/relation/save_validate.rs	288	2	3	1.50	6	6	0	1	8
db::relation::validate	crates/icydb-core/src/db/relation/validate.rs	218	0	0	0.00	3	3	0	1	3
db::response::grouped	crates/icydb-core/src/db/response/grouped.rs	140	0	0	0.00	0	0	0	1	0
db::response	crates/icydb-core/src/db/response/mod.rs	300	0	0	0.00	2	2	0	2	2
db::response::paged	crates/icydb-core/src/db/response/paged.rs	131	0	0	0.00	0	0	0	1	0
db::runtime_hooks	crates/icydb-core/src/db/runtime_hooks/mod.rs	181	0	0	0.00	6	6	0	1	6
db::scalar_expr	crates/icydb-core/src/db/scalar_expr.rs	691	26	136	5.23	6	6	0	3	32
db::schema::capabilities	crates/icydb-core/src/db/schema/capabilities.rs	301	3	14	4.67	4	4	0	3	7
db::schema::codec	crates/icydb-core/src/db/schema/codec.rs	904	17	108	6.35	4	4	0	2	21
db::schema::describe	crates/icydb-core/src/db/schema/describe.rs	1216	16	82	5.12	8	8	0	2	24
db::schema::errors	crates/icydb-core/src/db/schema/errors.rs	85	0	0	0.00	0	0	0	1	0
db::schema::fingerprint	crates/icydb-core/src/db/schema/fingerprint.rs	587	6	15	2.50	0	0	0	3	6
db::schema::format	crates/icydb-core/src/db/schema/format.rs	66	0	0	0.00	4	4	0	1	4
db::schema::identity	crates/icydb-core/src/db/schema/identity.rs	39	0	0	0.00	0	0	0	0	0
db::schema::info	crates/icydb-core/src/db/schema/info.rs	999	5	11	2.20	5	5	0	2	10
db::schema::integrity	crates/icydb-core/src/db/schema/integrity.rs	215	1	0	0.00	22	22	0	1	23
db::schema::layout	crates/icydb-core/src/db/schema/layout.rs	101	0	0	0.00	0	0	0	1	0
db::schema	crates/icydb-core/src/db/schema/mod.rs	64	0	0	0.00	0	0	0	0	0
db::schema::proposal	crates/icydb-core/src/db/schema/proposal.rs	738	2	4	2.00	1	1	0	2	3
db::schema::reconcile	crates/icydb-core/src/db/schema/reconcile.rs	775	11	20	1.82	3	3	0	2	14
db::schema::runtime	crates/icydb-core/src/db/schema/runtime.rs	1232	3	3	1.00	7	7	0	2	10
db::schema::snapshot	crates/icydb-core/src/db/schema/snapshot.rs	1043	7	37	5.29	2	2	0	2	9
db::schema::store	crates/icydb-core/src/db/schema/store.rs	791	0	0	0.00	6	6	0	2	6
db::schema::transition	crates/icydb-core/src/db/schema/transition.rs	1196	2	0	0.00	36	36	0	2	38
db::schema::types	crates/icydb-core/src/db/schema/types.rs	349	22	101	4.59	1	1	0	1	23
db::session	crates/icydb-core/src/db/session/mod.rs	511	2	2	1.00	3	3	0	1	5
db::session::query::cache	crates/icydb-core/src/db/session/query/cache.rs	487	1	2	2.00	11	11	0	1	12
db::session::query::diagnostics	crates/icydb-core/src/db/session/query/diagnostics.rs	288	1	5	5.00	0	0	0	1	1
db::session::query::execution	crates/icydb-core/src/db/session/query/execution.rs	284	7	15	2.14	7	7	0	2	14
db::session::query::explain	crates/icydb-core/src/db/session/query/explain.rs	215	2	5	2.50	0	0	0	1	2
db::session::query::fluent	crates/icydb-core/src/db/session/query/fluent.rs	545	0	0	0.00	0	0	0	1	0
db::session::query	crates/icydb-core/src/db/session/query/mod.rs	27	0	0	0.00	0	0	0	0	0
db::session::query::paging	crates/icydb-core/src/db/session/query/paging.rs	119	0	0	0.00	0	0	0	1	0
db::session::query::planning	crates/icydb-core/src/db/session/query/planning.rs	33	0	0	0.00	0	0	0	1	0
db::session::response::grouped	crates/icydb-core/src/db/session/response/grouped.rs	59	0	0	0.00	0	0	0	1	0
db::session::response	crates/icydb-core/src/db/session/response/mod.rs	9	0	0	0.00	0	0	0	0	0
db::session::response::scalar	crates/icydb-core/src/db/session/response/scalar.rs	44	0	0	0.00	0	0	0	1	0
db::session::sql::attribution	crates/icydb-core/src/db/session/sql/attribution.rs	190	0	0	0.00	1	1	0	1	1
db::session::sql::cache	crates/icydb-core/src/db/session/sql/cache.rs	312	1	0	0.00	4	4	0	3	5
db::session::sql::compile::artifacts	crates/icydb-core/src/db/session/sql/compile/artifacts.rs	228	4	5	1.25	0	0	0	1	4
db::session::sql::compile::core	crates/icydb-core/src/db/session/sql/compile/core.rs	368	1	9	9.00	1	1	0	1	2
db::session::sql::compile	crates/icydb-core/src/db/session/sql/compile/mod.rs	11	0	0	0.00	0	0	0	0	0
db::session::sql::compile_cache	crates/icydb-core/src/db/session/sql/compile_cache.rs	203	4	6	1.50	2	2	0	1	6
db::session::sql::compiled	crates/icydb-core/src/db/session/sql/compiled.rs	64	0	0	0.00	0	0	0	1	0
db::session::sql::execute::explain	crates/icydb-core/src/db/session/sql/execute/explain.rs	365	4	17	4.25	6	6	0	1	10
db::session::sql::execute::global_aggregate	crates/icydb-core/src/db/session/sql/execute/global_aggregate.rs	108	1	7	7.00	0	0	0	1	1
db::session::sql::execute	crates/icydb-core/src/db/session/sql/execute/mod.rs	673	6	30	5.00	7	7	0	5	13
db::session::sql::execute::write	crates/icydb-core/src/db/session/sql/execute/write.rs	679	9	12	1.33	24	24	0	1	33
db::session::sql::execute::write_returning	crates/icydb-core/src/db/session/sql/execute/write_returning.rs	272	3	5	1.67	8	8	0	1	11
db::session::sql	crates/icydb-core/src/db/session/sql/mod.rs	347	1	10	10.00	0	0	0	5	1
db::session::sql::projection::labels	crates/icydb-core/src/db/session/sql/projection/labels.rs	135	3	7	2.33	6	6	0	1	9
db::session::sql::projection	crates/icydb-core/src/db/session/sql/projection/mod.rs	26	0	0	0.00	0	0	0	0	0
db::session::sql::projection::payload	crates/icydb-core/src/db/session/sql/projection/payload.rs	100	0	0	0.00	0	0	0	1	0
db::session::sql::projection::runtime::materialize	crates/icydb-core/src/db/session/sql/projection/runtime/materialize.rs	138	0	0	0.00	1	1	0	0	1
db::session::sql::projection::runtime	crates/icydb-core/src/db/session/sql/projection/runtime/mod.rs	88	0	0	0.00	0	0	0	2	0
db::session::sql::result	crates/icydb-core/src/db/session/sql/result.rs	41	0	0	0.00	0	0	0	1	0
db::session::write	crates/icydb-core/src/db/session/write.rs	331	0	0	0.00	6	6	0	1	6
db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	240	2	16	8.00	4	4	0	2	6
db::sql::lowering::aggregate::command::binding	crates/icydb-core/src/db/sql/lowering/aggregate/command/binding.rs	253	0	0	0.00	0	0	0	3	0
db::sql::lowering::aggregate::command::explain	crates/icydb-core/src/db/sql/lowering/aggregate/command/explain.rs	44	0	0	0.00	0	0	0	1	0
db::sql::lowering::aggregate::command::global	crates/icydb-core/src/db/sql/lowering/aggregate/command/global.rs	101	0	0	0.00	2	2	0	1	2
db::sql::lowering::aggregate::command	crates/icydb-core/src/db/sql/lowering/aggregate/command/mod.rs	18	0	0	0.00	0	0	0	0	0
db::sql::lowering::aggregate::distinct	crates/icydb-core/src/db/sql/lowering/aggregate/distinct.rs	29	0	0	0.00	2	2	0	1	2
db::sql::lowering::aggregate::grouped::collector	crates/icydb-core/src/db/sql/lowering/aggregate/grouped/collector.rs	91	0	0	0.00	7	7	0	1	7
db::sql::lowering::aggregate::grouped	crates/icydb-core/src/db/sql/lowering/aggregate/grouped/mod.rs	8	0	0	0.00	0	0	0	0	0
db::sql::lowering::aggregate::grouped::validation	crates/icydb-core/src/db/sql/lowering/aggregate/grouped/validation.rs	98	1	3	3.00	4	4	0	1	5
db::sql::lowering::aggregate::lowering::aggregate_call	crates/icydb-core/src/db/sql/lowering/aggregate/lowering/aggregate_call.rs	142	3	14	4.67	3	3	0	1	6
